date,bitcoin,ethereum,tether,usd-coin,binancecoin,binance-usd,ripple,cardano,solana,dogecoin,polkadot,dai,shiba-inu,tron,avalanche-2,leo-token,wrapped-bitcoin,staked-ether,matic-network,ftx-token,litecoin,okb,chainlink,crypto-com-chain,stellar,cosmos,near,uniswap,monero,algorand,ethereum-classic,bitcoin-cash,chain-2,theta-fuel,vechain,flow,the-sandbox,apecoin,internet-computer,tezos,decentraland,frax,hedera-hashgraph,filecoin,theta-token,axie-infinity,elrond-erd-2,true-usd,bitcoin-cash-sv,eos
2020-12-01,19609.52143957559,612.2637856122055,0.9982550074613876,0.996558034366188,31.24495320461204,0.9976026202546054,0.6641238171287605,0.1705005942684439,1.9652469851002097,0.0035606988952316,5.354461939485786,1.0067139903046307,6.341670555847792e-11,0.0322437063945387,3.675294845817628,1.3437959504877903,19621.13090487432,,0.0194657821104119,4.656156780673734,87.38619672272732,5.500717777423613,14.208179269907614,0.0701450119739467,0.2014718034980703,5.548419933677368,1.0738702550748922,3.753490456496968,129.3986535763208,0.3262226055486268,6.697288200706949,316.4132208861088,,0.0097042679176309,0.0159011380095525,,0.0481070103638332,,,2.4710028710027614,0.0867402253527877,,0.0343891293928387,30.29109280671896,0.6392824338163563,0.4549873493096643,9.15450762358993,0.999841311661618,182.9685516112216,3.2556132161627382
2020-12-02,18857.417371118165,589.5818443540976,0.9947935832169568,1.0013830743492949,30.13356223771369,0.9999732635707468,0.6143821057518846,0.1562167321395076,1.9821155844306728,0.0033585322656318,5.103662736678471,0.9998594132092388,6.426154187506634e-11,0.0303602290365227,3.567487254757791,1.3745801461006029,18853.54091744775,,0.0187377758866247,4.504909532858212,85.52570592614738,5.227687439384213,13.401952814427798,0.0655644671061259,0.1849317691048643,5.2778033370020685,1.07032394317336,3.561032872409569,126.3000015135394,0.3097382140009683,6.183616519087306,288.2647303752417,,0.0099894800866793,0.0147655549411653,,0.044948153804687,,,2.3314919293142715,0.0860851020608235,,0.0345241919537001,30.22263361850741,0.6104522843585733,0.4118804529405261,9.31172778637753,1.0023959620361282,169.5924815331705,3.006549328681175
2020-12-03,19208.398191994624,598.760610095824,0.9990905426962556,0.9998729074002952,30.28595059031463,1.0001487896282462,0.6320169268594741,0.1589713044398139,2.1173819608613718,0.0033799641716305,5.4791688023995855,1.0017483192282146,,0.0312281836091224,3.759990960267427,1.3647090388817058,19179.199333639863,,0.0193639610772137,4.51668969113354,89.13517835680847,5.384893492221492,13.991347851797826,0.0666704003257323,0.1857899979425757,5.518775637208894,1.1827769487065565,3.9717235369868873,127.94355077345304,0.3415474149900172,6.2555589771178814,294.05873139680057,,0.0107759042672643,0.0165822703305664,,0.0466887639976125,,,2.397805828107536,0.0911230170957036,,0.0379141352533612,30.638930347497723,0.6321778466335695,0.4974750652931096,11.61020634442692,1.0000840685096195,171.057122007177,3.063166371355191
2020-12-04,19435.20484740911,616.506661565682,1.0012616153597722,0.9992397110568968,30.651721259347816,0.9997423820843786,0.6297547067388412,0.1640449778416628,2.096751318615212,0.0034206365223368,5.410465394503286,1.005432942407971,6.361826275934561e-11,0.0316091518969895,3.8179467481668072,1.361374142049058,19436.58852200432,,0.0207908362915004,4.590050556773336,88.86448690651734,5.255270821959529,13.969141625992275,0.0662531351983024,0.184345493712524,5.507267290130525,1.1532949652249318,3.882325903259568,132.78009108613378,0.3406540909077374,6.585313650287141,291.6225467925514,,0.0111537537081904,0.0173582711279844,,0.046474216490829,,,2.4059528321622508,0.0902570382271049,,0.0389829139554625,30.45112380705019,0.661874003059554,0.5120459436153283,13.031766845949855,0.9998093155648704,170.8873257353912,3.079400278715582
2020-12-05,18711.226549886927,571.1904316349736,1.0039867977335015,0.9996582380884946,29.15513039913652,1.000660242535298,0.5585692385543637,0.1490548730926966,1.858485553374542,0.0033088226405791,5.050151461894864,1.0064133770022667,6.361826275934561e-11,0.0295809885836871,3.56284745212329,1.3645327645543268,18730.67534047705,,0.018927864806164,4.356941615335582,80.00761328005095,5.083702445664606,12.785643569686847,0.0629728641953072,0.1635282534670656,5.070972931823404,1.1059921871819645,3.53402576533193,127.10014301681792,0.3283559971657371,6.004588733867946,281.1683584421499,,0.0120293928062535,0.015816944120586,,0.0421963116106241,,,2.2842538544109576,0.0843509429779573,,0.0356459975625552,29.105538607488,0.6696391297805957,0.4312290888160158,12.236694980838603,0.9998839126611628,177.43807884664366,2.866028845004805
2020-12-06,19139.111575237486,595.9194139680376,1.0016833187810186,1.0009416151229398,29.723248921747917,1.0012520475061435,0.5835748277615719,0.1595540768382783,1.9786603345404,0.003394700530342,5.192111883448054,1.0028490896049715,6.212961403794648e-11,0.0305868343271526,3.634295330337526,1.362369714852074,19137.40356376695,,0.0196848596439423,4.4844209354149305,82.98658238936673,5.1310338471194274,13.165453065146211,0.0640959671194115,0.1716111860378613,5.248480293205051,1.1120270389864544,3.683339555721029,133.42947782504933,0.3437679696148065,6.189329664196526,287.9610783071866,,0.0124374172925904,0.0174846762806769,,0.0433088200712688,,,2.31995134927939,0.090486133284817,,0.0372734877754387,29.87712017419013,0.735921082779687,0.4756969745892098,13.91685569914894,1.0001615324378237,180.46275534038733,2.999370968114306
2020-12-07,19325.55411859109,601.9689349244918,1.001336844942935,0.999579380629986,29.4862544050646,1.0001303718257517,0.6188654468605732,0.1586440711143953,1.851301551500301,0.0033874679252528,5.1276943188376345,1.0068006996012946,6.316668918780909e-11,0.0309402564816408,3.5953341401471794,1.349289216222711,19333.087379451423,,0.0195440710262255,4.519364190955569,83.42755128605098,5.085573867235167,13.472418616412462,0.0636330324257021,0.1753763776015129,5.202524214306735,1.033180423681172,3.638493355661777,134.39867572268497,0.3357958177870102,6.158779267901527,286.1032396888214,,0.0119409623677057,0.0171315818199456,,0.0428899128819205,,,2.322268815276081,0.0882533042683152,,0.0369956800229865,29.306209693910496,0.6998015900676071,0.4783449560601228,13.731776567916397,0.9999836772443018,178.3095015258371,2.993211759180965
2020-12-08,19198.806493935343,592.3865066820175,1.0003652277899056,1.0001278908290332,29.35491475795869,1.0008152131959345,0.6086984106196396,0.1541612220757159,1.830633588571576,0.0033380117038732,5.060144766864494,1.005306967793248,5.958511247393968e-11,0.0303343572589159,3.3816963156921664,1.351039910131781,19187.18806392353,,0.019264934783854,4.47513671069524,83.61725735976272,5.316777680926733,13.0759951903593,0.0641594741788692,0.1684091045475503,5.102278577657633,1.011543349433404,3.760556589402304,138.93765507501456,0.3314109440947801,6.154288076552918,283.8188913240512,,0.0129978312517522,0.0181039051651039,,0.0451536067428354,,,2.276358142033252,0.0871149846865816,,0.039561014799036,30.535994423804752,0.6820721315513731,0.5633083380290629,13.18929161267758,0.9996430572467316,179.8458986760726,2.9518924207748967
2020-12-09,18336.514581297808,554.329674302381,0.998170289864109,1.0000134471797717,27.6678517409396,1.0012537092924867,0.5601848070615205,0.1413478718813723,1.6703686172523906,0.0031841757964142,4.739434958246353,1.0039815624115012,5.958511247393968e-11,0.0278699661715006,3.1374667910891123,1.3399662656670357,18318.65170351989,,0.0176590706976695,4.211740637310853,76.82408863619145,5.254169626041015,12.140863971858122,0.0603857232998183,0.1527430348049944,4.729897032846519,0.9325312880461404,3.2913820712813653,135.86510565875713,0.3001704049931025,5.768998159459733,267.30454584103364,,0.0142037096370641,0.0163637473983062,,0.0443082457213984,,,2.152771999528809,0.0833986836985209,,0.0363617748071253,29.964229165044685,0.7470827982128708,0.5676553282621721,12.500038643094324,1.0000486498885952,173.07944153094627,2.794282893000443
2020-12-10,18564.986455688137,573.8953091099941,1.000598244490779,1.0003104004662084,28.195810636033865,1.0008396593549729,0.5835430243217834,0.1482492546410655,1.664937350328642,0.0031548723061076,4.863467872055046,1.0035085601491047,,0.0287549778868741,3.2748796137271183,1.3563229068339435,18542.15419675648,,0.0181384372196445,4.310420900697699,77.48133839685526,5.250553943806474,12.65883285384296,0.0604404263918259,0.1722489152173315,4.799490829076566,0.999219587602759,3.361203998549995,132.96843872291657,0.3062178926633241,6.074274914234674,268.93091591402924,,0.0164256998361595,0.0168122581804921,,0.0516353698894341,,,2.1811031879472624,0.0840186000899263,,0.0365863749057004,30.496371093809252,0.7262967478794576,0.6306042080426305,13.978030646840162,1.0004500268468763,170.4649827863272,2.811378753504703
2020-12-11,18262.058384653155,560.4542654076048,1.000863183911454,1.0003512371162155,27.69850463380029,1.0006519509697531,0.5746631872358604,0.1421819715953808,1.5765078909674242,0.003116111934989,4.799326849064115,1.005372535501921,5.7004142022986597e-11,0.0281536491595344,3.1586794578043,1.3591500363269948,18256.897986371303,,0.017801824331954,4.225078874417592,75.02820812744618,5.208197564537813,11.9401134736687,0.0589693179223106,0.1609962754778085,4.66495010501346,0.9558610950333708,3.2426462008000745,134.13661239944375,0.2939966546540113,5.9006841602487405,266.0220957216988,,0.0149544018513499,0.0159269248265316,,0.0524682996170693,,,2.108492330965324,0.0811763661097552,,0.0357760826855053,30.577518401061127,0.6931379699176721,0.564500031775874,13.779189673812152,0.9992888363275798,166.56228919285647,2.7421814673428555
2020-12-12,18058.027339569555,545.9828352633687,0.9999576120170788,1.0000524170749363,27.38615040178182,1.000651466146575,0.5500897722415309,0.139701439625223,1.4496692801969542,0.0030793343605252,4.627222115400451,1.0036036169223983,5.7004142022986597e-11,0.0278373396315727,3.2531835970191407,1.3603499778630372,18067.1756298,,0.017572597936687,4.115257834849185,72.0972487075752,5.524978774010412,11.685797356314971,0.0586030492471104,0.1528234360113564,4.711288329284222,0.8706813691827192,2.969937981631195,141.652503222849,0.2909626078414734,5.825770362429638,259.3886043532359,,0.0138186380072733,0.0156219259065586,,0.0457279431601228,,,2.0856678637104924,0.0777903002653655,,0.0332882064013541,29.915356296293208,0.6844221375451984,0.5516925530408603,14.853505149471289,1.000728299227818,161.4311214325856,2.6985702158196667
2020-12-13,18807.09540322016,568.3587534073821,0.9987936528754436,0.999619273555184,28.159466955082408,1.0007970735279077,0.5050623854281705,0.1442327933874051,1.4908497129487033,0.0031677176252758,4.737725656552705,1.000488540999129,5.911951256239673e-11,0.0285738156297416,3.3401362124739924,1.3617776443831406,18805.997014745342,,0.0179347460004202,4.259014797015892,76.70252475314723,5.521836162020902,12.203115633146773,0.0593978759715772,0.1588745527993664,5.067045159201653,0.9177302021592216,3.118612137908698,146.7032062711804,0.3095125787281361,5.965989020523338,267.719884921599,,0.0136665097279244,0.0165084527515617,,0.0474181224442917,,,2.132610969141969,0.0817642708640967,,0.0348041612901234,30.02441194722117,0.7091819042783815,0.5776324074176886,16.60007019448841,1.0002782825534555,164.92408757693877,2.767604790447144
2020-12-14,19151.13442340493,590.3244403029342,0.9991579375556516,1.000654591850414,29.050455885619403,1.000126058822666,0.510716060708318,0.1538514533093675,1.5665711036119,0.0032634298272873,4.8891194895528125,1.003309249203171,6.070699949385315e-11,0.0291791929150664,3.3227025797264877,1.3609166650471338,19167.79322663167,,0.0181521098859612,4.458487186520814,82.07489099789227,5.628006585213994,12.928325936754224,0.0605303114367127,0.1746939814374659,5.183790513286639,0.9508063210477576,3.330154879105268,151.8080754573485,0.3083952837996906,6.10935453471685,275.1508402715312,,0.0138287396172438,0.0164259492697969,,0.0479152795841069,,,2.226696333435332,0.085084538526662,,0.0349070254616795,30.079610224401623,0.7286788595340647,0.6113890565154312,16.890156918907017,0.9995713242202596,168.62532528645036,2.8468919350978275
2020-12-15,19259.97047153096,585.5418949360015,0.9995922329665812,0.9989771380061672,29.970133365239445,1.0003410752988808,0.4975904536440543,0.1577037017752295,1.5904572145316247,0.0032248377510289,4.898343040590993,1.0015915121586545,6.03738783620927e-11,0.0290692499278759,3.136320655695538,1.358718068004796,19269.39230279524,,0.0184096030423302,4.540019470250721,82.31041115099704,5.595980886825966,12.817546376556065,0.0606993589506961,0.169612070778632,5.223894456812801,0.9933527127864532,3.4930335781541366,152.39394426909698,0.3123467024350778,6.0229449595013085,276.1886575286878,,0.0172656434379403,0.0163380763546375,,0.0494689906506584,,,2.222351396081997,0.0850282533893987,,0.0345234790854072,29.37785535703316,0.7499389309769419,0.6384697123952443,19.166998702395293,0.9997099463314728,166.63049560318163,2.842181296489619
2020-12-16,19432.362456862407,589.0668316450424,0.99977320883758,1.000058109016203,29.52575816379816,1.000671906410972,0.4690223135859169,0.1541239932284546,1.7529676467046862,0.003215810012093,5.262614123384493,1.00156212013962,6.085890231259887e-11,0.0292204641521279,3.296625986181793,1.361717619039568,19435.202086123376,,0.0195280904358016,4.636014277935648,81.37409226218855,5.750756731422787,12.705361069269893,0.0615192523640671,0.1664848319050623,5.312275511493894,1.0076363407336284,3.333949272776269,151.0044519214105,0.326258402202043,6.055168695341537,288.3423672909231,,0.0165514259690696,0.0165058958045242,,0.0518443328998383,,,2.23214531561279,0.0861539234880834,,0.0346308149155723,29.141461175451354,0.7633221500346573,0.7287119792720759,24.273263056737694,1.0003934197457525,169.03398898913306,2.8620387655656168
2020-12-17,21317.66213678684,635.9618893796135,0.9985465640729106,0.9976351588813638,30.447252032239604,0.9982300358208304,0.5672060565944123,0.1676352256301242,1.779209478837656,0.0034236073775041,5.358418752997773,0.9998708381249218,,0.0311199070829864,3.3415414550250757,1.362300715879422,21317.548559662813,,0.019445703319456,4.8646307292181765,92.6625425539402,5.802192997543401,13.448572192676425,0.0647660879756825,0.1920487858190353,5.486716942310322,1.0421791299216363,3.525317976584329,158.66582512990138,0.3394854673311026,6.4256636950835775,310.92946832681406,,0.0177918277198089,0.0171595477849036,,0.0516064846901249,,,2.360532130690257,0.0872175444358281,,0.0351827393205257,28.47472557261946,0.8516579560291686,0.7437227412165895,21.79078122993928,0.998520485092584,179.51430941918326,3.0916842561298026
2020-12-18,22805.65580598891,644.0652701929779,0.9972953092969824,1.0007322637431977,30.151922995708784,1.0003694015655618,0.5759350877585054,0.1633655466233555,1.677764317256101,0.0037263638298229,5.346437615969691,0.9975950119333132,,0.0307053038507961,3.211690680339498,1.356885838557229,22805.156348458506,,0.0190133533446533,4.867648588350383,101.8690911867464,5.812214743536695,13.4732296666576,0.0663274398959278,0.1860338863823021,5.361545133037227,0.9942277249260704,3.689865086597767,160.65753639075527,0.3332847193694967,6.471572715334257,310.6544676181102,,0.0167961111500227,0.0170788594075951,,0.049027550074839,,,2.298666690652368,0.0885127829942426,,0.0346785279476204,28.434668765431876,0.8129978119310358,0.7101986554312771,23.27436563302258,0.9986842137621555,179.0940503846108,3.0438699071279407
2020-12-19,23120.57055156752,654.4204162965752,0.9988753254331928,1.0008015205091685,30.95368057417117,1.0000732338313338,0.5834703949502055,0.1649700959716998,1.6997785608559872,0.0038439810489546,5.364309779253039,0.9996464166411868,6.705286557425061e-11,0.0311590073706916,3.406337310202563,1.364711821198887,23122.040354634664,,0.020598909011833,4.921767436682002,109.01471821922688,6.032690747570661,13.492768582313635,0.0649051550530327,0.185112680399103,5.3466740426825945,1.0044161249740604,3.770222155306193,154.70618458787297,0.3532441562282126,6.398595435534332,312.3330284107035,,0.017764956499258,0.017430999426461,,0.0511470224083562,,,2.323728092804498,0.0898124609083682,,0.0354530579691702,28.482447577977144,0.9105924224285524,0.8234100250637517,25.36682604021467,1.002410095343704,178.4898466043646,3.0625286507091585
2020-12-20,23863.85484171969,659.3188076372094,0.998295647566333,0.9997133561923872,33.28571226126745,0.9999817638523384,0.5791575282446899,0.1647258715874746,1.668308558594091,0.0039248385274228,5.338112956518199,1.0005087865996338,6.705286557425061e-11,0.0312946246003883,3.4678194034651715,1.355326466936412,23865.791074537057,,0.0199937848252072,5.049107486916096,120.64458402834946,6.053027354160054,13.484160089387004,0.0659471076298558,0.1818899827824767,5.294691777700781,1.0468715191834927,3.9630910759364646,154.81298300857176,0.3557899639694595,6.419377812249892,318.54850970760725,,0.0171415454762984,0.0173722729095087,,0.0513707145014656,,,2.327574231871444,0.093577458532456,,0.0357691687069523,28.28646354859127,0.9001823097471786,0.7523176221920786,26.55119180103068,0.999378605290824,176.94600832015794,3.058096530843153
2020-12-21,23518.31842054723,639.5154368778184,1.002809798542007,0.9993698376563124,34.189928969618464,0.9985765335030324,0.5600658194601357,0.1620494312894272,1.5633483514359,0.004615995372385,5.182239119670477,1.002830766124898,6.665127299723255e-11,0.0312146054936585,3.309575879212005,1.3599426138065214,23507.268508551297,,0.0192191205143191,4.975929270567884,114.94615528951198,5.98315348830758,13.074164068772015,0.0663356783415509,0.1766489614383297,5.027213312819282,1.0584245562796823,3.764153267132448,152.4516132492592,0.3397305449059721,6.489233824811547,348.1794445027004,,0.0164305748354918,0.0163111039073776,,0.04983126288534,,,2.268962499004899,0.0901198510845052,0.9750813700303343,0.0369862669073921,28.425579402798967,0.910903031377576,0.6868592181441978,25.523913307980287,0.9994907625718792,182.8038498990117,3.1327938996962805
2020-12-22,22840.991707188357,610.4270278980672,1.0020297939081966,0.99695514412162,32.303139741057095,1.0000724954258544,0.517176018717592,0.1536914033620057,1.5434205371433634,0.0048018551917944,4.892651644964082,1.0015152866035375,,0.0294383937578721,3.113046706720028,1.354492158297525,22837.37948570755,617.1649966237076,0.0182467714866356,4.816568379914472,104.91138132132409,5.626983310912304,12.354972068780931,0.0593114222403317,0.166523998652901,5.051846904334309,1.2237814533948357,3.5282687910962203,146.12825146898686,0.3269692411641469,6.133636056080858,314.0228908141219,,0.0159362023768256,0.0155827428555678,,0.0476628881638564,,,2.1890882724059466,0.0856707710040526,0.9750813700303343,0.0367091470163972,25.12541700786485,0.9359684675253288,0.6426612045023795,28.233411916174063,0.9980907834912316,171.52821181420632,2.939238288169798
2020-12-23,23794.79330262859,634.9797234431858,1.001961638759011,1.0021717844244304,33.50989058105248,1.002289305502206,0.4513205941954525,0.1570797839947348,1.4928837701687971,0.004533534522381,5.153342961453958,1.0039763394576902,,0.0289640481408492,3.0912137574002343,1.3585284431538778,23825.681437400388,617.1649966237076,0.0187067572020153,4.95901909266078,114.15580053249046,6.088814280673577,12.819472391462604,0.060680627864645,0.1621694240362792,4.957461975168139,1.1575469754985133,3.753702102170677,156.5791993560016,0.3358948630371036,6.13773274396058,323.5281738923883,,0.0172592771718526,0.0159163406218024,,0.0464381277287057,,,2.188145029278132,0.0864984146905784,1.0010498827899097,0.0371102368774206,24.65938330963582,1.0846040478570038,0.6580679813358634,28.002792325035617,1.0027691940680894,172.03554332052286,2.9076329950906445
2020-12-24,23308.12723217715,587.9588954992439,1.0040126431796252,1.0025962328849,31.298017131206112,1.0032181308179602,0.2605069801361298,0.1384300242564514,1.206243024482621,0.0038264900775428,4.738927848976903,1.0081849668726688,,0.0250031306640275,2.988403330278243,1.3671698736430284,23279.139864956287,596.7677113169867,0.0153628310292458,4.74851015579445,102.80138066948912,5.958269415758947,11.22856604281105,0.0555469830997822,0.1280574800037965,4.413825832991345,0.9642786036519684,3.319324985614987,151.5295452487226,0.2913714662228742,5.122515062144295,276.2232746573558,,0.0190193268512006,0.0133098111734804,,0.0383840736519631,,,1.8283269901797583,0.0779224678217984,0.991595815364572,0.0306217730594286,22.393877730770093,1.072563107352399,0.5363796600653371,21.535282074537285,1.0004272437209818,154.3190499301056,2.3249647651208667
2020-12-25,23760.28704854296,612.8796570505974,1.002382623150769,1.0021470060461446,32.49695050936928,1.0007300971913085,0.3448041215700403,0.1528683600059169,1.3634590117032817,0.0045870770675832,5.135446440741811,1.0035882344000502,,0.0276841178569596,3.107804372682705,1.3893821762368388,23742.68518446447,611.5047123866868,0.0164840569906265,4.87147116625289,111.66669395615476,6.063007435344308,11.584572805012217,0.0581050709947399,0.1600731467576981,4.954463893746349,1.061156024535133,3.512335266782768,156.94720179405434,0.3149662004768466,5.593067685660669,297.5829355818371,,0.0193469058834585,0.0148933737376311,,0.0403856486411366,,,2.0600134775618804,0.0832354502294637,0.9998029846208308,0.0331338414140627,23.711485929216284,1.1876138603313384,0.6337683627900592,25.003263647831734,1.0019926464576812,162.07437991641802,2.6719721441135404
2020-12-26,24671.10771441541,626.4567387784558,1.002935721019072,1.0002261966543209,33.15766052669594,0.999860815698661,0.3180844197011546,0.1573471095034568,1.4458848057739129,0.0045892098057076,5.211168044078331,1.004157861452552,6.474901455286858e-11,0.0284451340304437,2.951741662508668,1.38914526827108,24710.81586540815,624.8004202305107,0.0166131453598265,4.927369148214487,126.9846572699528,6.173871936089543,11.554056259305732,0.0581052039735729,0.15226671594646,4.906735538445911,1.0191955833783306,3.501560970654717,159.3662501330748,0.3093894857727758,5.7728153042889785,318.98046135471856,,0.0236975006884494,0.0146017814380983,,0.0389234063757212,,,2.0287842975173542,0.0796830107841328,1.01050694690746,0.0323769691433083,24.19868044306187,1.2959603740563344,0.6014461515926474,22.96961050266204,1.0003608323290614,165.23550011897856,2.660807282875987
2020-12-27,26476.13013701949,636.7423171944997,1.002081207257256,1.0013502324400712,33.51240176627666,1.0015798896744204,0.2953833439116206,0.1583308843906223,1.3282607978532563,0.0045160455641795,5.211078203647316,1.0056255534033345,6.474901455286858e-11,0.0277867957650224,2.927143649230784,1.364104893176944,26484.02749022561,629.0666564890665,0.0193175078090375,5.070267452975966,129.7577206910457,6.1075303155003215,10.991888652743658,0.0592155695584602,0.1468928605269724,4.787170660897007,1.0241714019605817,3.416389638489307,168.20525214305326,0.3089273060666644,5.840829439958402,323.2807533472061,,0.0359873546378423,0.0165112989074961,,0.0380330538532718,,,1.980001472696876,0.0792062662807894,1.0031068343230265,0.0325023070268242,23.60731416624901,1.6668440986955415,0.5795837566521463,23.167915026605737,1.0017537811389574,164.2836883326962,2.6084490528704847
2020-12-28,26423.22879190229,689.6598573269875,1.0013051232580303,0.9985212889313004,33.49744381518995,1.0019765198967303,0.2841472438913299,0.1549701235272453,1.3065401279822344,0.0045521817157781,5.170288678373178,1.005461469212084,7.324784468138286e-11,0.0288418482722461,2.915339321806199,1.3802517636695055,26301.57763189681,678.0991409249748,0.0183901939039323,5.146788593986594,127.89908797810656,6.541405913144063,12.216958735263963,0.0569447623536959,0.1450112487851189,4.833757085185352,1.2021275782170335,3.6002982043138365,157.48370892834575,0.3205045395255972,5.81319408711237,339.3443832344113,,0.027399101223811,0.0165773159738452,,0.0394330590931154,,,2.013742064492955,0.0809734659895978,0.9853453084041816,0.0318900340515642,22.26786214815625,1.3511664329911215,0.6017392909762158,21.863788783561063,0.9971902357680906,167.54375505519903,2.720601527450898
2020-12-29,27125.384120651503,732.9570292975275,1.0020587398489331,1.003015541097264,35.916069082572335,1.0021281096719543,0.2461344343242419,0.1776971739574475,1.519128250108042,0.0046037944779786,6.609020866254324,1.0066349209048295,7.825122164129955e-11,0.0295765146707829,2.949404426593608,1.3990338041834485,27086.31228342977,730.4192863701766,0.0189493585389557,5.407611546815736,130.63865783349385,7.52734672076697,12.670463355940075,0.0593260591349477,0.1444826293888791,5.321209359412949,1.2268747719697568,3.735391663165289,166.7720078997519,0.3564250673063895,5.930130955960209,364.3438148068741,,0.0299083975668706,0.0201923643534163,,0.0392533405132464,,,2.121961491508916,0.081399418429009,1.017660244962475,0.0340156212153753,22.016665488790053,1.5661681342418583,0.598766648214065,25.443062316652792,1.0025344337247988,168.88323649965574,2.7702795187224907
2020-12-30,27424.538954606684,735.5908981625738,1.0012237308367522,1.0032934424537712,38.83756963362207,1.0034791233951477,0.2214074332658726,0.1928756629935067,1.6760685346336837,0.0044934953095252,7.574707918682685,1.0042583074867095,7.621957134892439e-11,0.0276921044784438,2.9234883703900008,1.4115750811000416,27376.680451196517,722.7676805784541,0.0184852785768305,5.623470479284715,129.62816724745065,7.6272867039145,11.787094111189663,0.0582056983217336,0.1390221544923719,5.637142614804118,1.1694569898611062,3.673955200841685,162.04359503914526,0.3471497282347131,5.736192214571668,353.55130825314325,,0.0278000478824259,0.0210714130762254,,0.0373328261728308,,,2.0554045994256684,0.0803372457724163,1.027542701461731,0.0328771339882755,20.41429126660976,1.4351352182355794,0.5616084344194562,23.85765400151487,1.0037828939808962,164.8081625237082,2.644601522819554
2020-12-31,28837.28852895899,752.8559324490188,1.0015644877238363,1.0006530822797923,38.1509269709647,1.0011418304992117,0.2120697554323437,0.184493035750891,1.5378390877377932,0.0046563909266352,7.279015190253465,1.0049064181646117,7.729511122315787e-11,0.0269722756539759,2.9140658167284226,1.396710153328728,28857.004988392862,722.2828760791737,0.0181510446725247,5.755524585628614,129.244151372546,7.633909647506446,11.267102015910682,0.0590601526106087,0.1319674123638443,5.446063827611342,1.2105817462426818,4.148643644474213,159.57459853248122,0.3352544777191292,5.6784870724958,359.1186712788876,,0.0285630719984427,0.0202807423027406,,0.0360372116908172,,,1.9895967819070648,0.0782233565813341,1.0068035443556425,0.0326881267176124,21.66758585879909,1.5950865599520716,0.5340728403120757,24.15427998660757,1.0006409952174264,167.16253859711077,2.609232431822285
2021-01-01,29022.41839530417,738.6169381520413,1.0000520646337905,1.0014906084668167,37.39459108952269,1.0005662307579233,0.2205345162888086,0.1820711329002511,1.5158074963117758,0.0047066048449903,9.361037070164066,1.002622144545058,7.729511122315787e-11,0.0268399991126613,3.2067767178511386,1.3913814536668567,28983.104748319416,733.3186200214205,0.017591425479418,5.774650980249459,124.79869792915004,7.789993802382845,11.25321828571232,0.0584835019761999,0.1286122107372039,6.456155888923529,1.394950404995763,5.171078271992416,156.72045288039814,0.3312098825042465,5.672940332550171,343.51952086638204,,0.0335870656405792,0.0187673226637886,,0.0356692937877385,,,2.017079935212876,0.0789805014261981,0.9964030562123516,0.0319204299055481,24.332649074568128,1.8674708597267256,0.5373077391576501,24.674221030974717,1.0005635364258545,164.0882246976334,2.595811391222099
2021-01-02,29352.12679194895,730.1473402196374,1.001992607019633,0.9994827791130813,37.907080194788,0.9993937146197976,0.2374368348483966,0.1756785793062816,1.8411408764785613,0.0055382718667696,8.309384385343932,1.0040354371821332,8.015045978158011e-11,0.0269456269891592,3.66584040349846,1.391868534398262,29365.92774797464,723.5314329233858,0.0178353413569144,5.817689622213479,125.98137104675855,9.21376900455242,11.855183198692153,0.0595864172392773,0.132343126142537,5.8722126482128845,1.3540472415447495,4.744909770955848,135.99920943369665,0.3994283068029028,5.698494689953246,341.24483827908574,,0.0338448797884915,0.0190606420381246,,0.0368917102755748,,,2.0088636540830387,0.0836015036431999,1.0131331061422455,0.0331032518246726,22.26545151346079,1.96414470150882,0.592105695097175,26.072167907956956,0.9986538685566688,162.84357058844665,2.6298375753783616
2021-01-03,32163.82493533521,777.6960653039432,1.0031205093162412,1.002601259400023,38.3407827710088,1.0027247040928742,0.2218699831441479,0.1781849525381411,1.802628913180411,0.0106030746260279,9.223083455454598,1.005492779590455,8.015045978158011e-11,0.02730004452412,3.5011306390731107,1.397063842698563,32113.4915515925,772.0626849149918,0.0190448490468856,6.200038164765039,137.70325907807623,8.313005515762672,12.215407380146846,0.0623923334108697,0.1284463778499479,5.418419854780378,1.4104870957150175,4.8638885945031936,143.48163652239077,0.4072962496473109,5.79077466771247,354.8116227738977,,0.0374076547235331,0.0199601859987891,,0.0380873634115125,,,2.0024487498268826,0.079641921683557,1.012722503243817,0.0334924418071761,21.828358282862823,2.39924886743424,0.541559497816546,25.92409470781269,1.001833125426186,163.29221796873767,2.623520403877873
